Word,Pos,Neg,Attr
indicator,0,0,n
indicator,0,0,n
indicator_lamp,0,0,n
indicatoridae,0,0,n
indicatory,0.375,0,a
indict,0,0,v
indictability,0,0.25,n
indictable,0,0.25,a
indiction,0,0,n
indictment,0.125,0,n
indictment,0,0,n
indie,0,0.625,a
indie,0,0.625,n
indie,0,0.625,n
indifference,0.25,0.5,n
indifference,0.125,0.5,n
indifference,0,0.75,n
indifference,0,0.25,n
indifferent,0.556,0.444,a
indifferent,0.375,0.375,a
indifferent,0.25,0.25,a
indifferent,0.25,0.25,a
indifferent,0.25,0,a
indifferent,0.125,0.875,a
indifferent,0.125,0.625,a
indifferent,0.125,0.5,a
indifferent,0.125,0.5,a
indifferent,0,0.625,a
indifferently,0.125,0,r
indigen,0,0,n
indigence,0,0.375,n
indigene,0,0,n
indigenous,0,0,a
indigenous_language,0,0,n
indigenously,0.375,0,r
indigenousness,0,0,n
indigent,0.222,0.778,a
indigestibility,0,0.375,n
indigestible,0,0.625,a
indigestibleness,0,0.375,n
indigestion,0,0.75,n
indigirka,0,0,n
indigirka_river,0,0,n
indignant,0,0.75,a
indignantly,0.25,0,r
indignation,0.5,0.5,n
indignity,0.75,0,n
indigo,0,0,a
indigo,0,0,n
indigo,0,0,n
indigo,0,0,n
indigo_bird,0,0,n
indigo_broom,0,0,n
indigo_bunting,0,0,n
indigo_finch,0,0,n
indigo_plant,0,0,n
indigo_snake,0,0,n
indigo_squill,0,0,n
indigofera,0,0,n
indigofera_anil,0,0,n
indigofera_suffruticosa,0,0,n
indigofera_tinctoria,0,0,n
indigotin,0,0,n
indinavir,0,0,n
indira_gandhi,0,0,n
indira_nehru_gandhi,0,0,n
indirect,0.25,0.5,a
indirect,0,0.75,a
indirect,0,0.625,a
indirect,0,0,a
indirect,0,0,a
indirect_antonym,0,0,n
indirect_correlation,0,0,n
indirect_discourse,0,0,n
indirect_evidence,0,0,n
indirect_expression,0,0.25,n
indirect_fire,0,0.5,n
indirect_immunofluorescence,0,0,n
indirect_lighting,0.25,0.375,n
indirect_object,0,0,n
indirect_request,0,0,n
indirect_tax,0,0,n
indirect_transmission,0,0,n
indirection,0,0.125,n
indirection,0,0,n
indirectly,0,0.75,r
indirectness,0,0.25,n
indiscernible,0.5,0,a
indiscernible,0.25,0.75,a
indiscipline,0,0.375,n
indiscreet,0.25,0.375,a
indiscreetly,0,0.25,r
indiscreetness,0.875,0,n
indiscrete,0,0.75,a
indiscretion,0.25,0.125,n
indiscretion,0.125,0.5,n
indiscriminate,0.625,0.25,a
indiscriminate,0,0,a
indiscriminately,0.375,0,r
indiscriminately,0.125,0,r
indiscriminating,0.25,0.125,a
indispensability,0.375,0.375,n
indispensable,0.125,0,a
indispensable,0,0.125,a
indispensable,0,0,a
indispensableness,0.375,0.375,n
indispose,0,0.375,v
indispose,0,0.375,v
indispose,0,0.25,v
indisposed,0,0.625,a
indisposed,0,0,a
indisposition,0,0.375,n
indisposition,0,0.25,n
indisputability,0.375,0.25,n
indisputable,0.25,0.625,a
indisputable,0.125,0.5,a
indissoluble,0.25,0,a
indissoluble,0,0,a
indistinct,0.25,0.75,a
indistinctly,0,0,r
indistinctness,0.5,0.375,n
indistinguishability,0.625,0.125,n
indistinguishable,0.125,0.625,a
indistinguishable,0.125,0.5,a
indite,0,0,v
indium,0,0,n
individual,0,0,a
individual,0,0,a
individual,0,0,a
individual,0,0,a
individual,0,0,n
individual,0,0,n
individual_retirement_account,0,0,n
individualisation,0,0,n
individualise,0,0,v
individualise,0,0,v
individualised,0,0,a
individualism,0.375,0.25,n
individualism,0.125,0,n
individualism,0,0.125,n
individualist,0.125,0.5,a
individualist,0,0,n
individualistic,0.125,0.5,a
individualistic,0,0,a
individualistically,0.5,0.125,r
individuality,0.375,0.25,n
individuality,0,0,n
individualization,0,0,n
individualize,0,0,v
individualize,0,0,v
individualized,0,0,a
individually,0,0,r
individuate,0,0,v
individuate,0,0,v
individuation,0.375,0.25,n
individuation,0,0,n
indivisible,0,0.625,a
indivisible_by,0,0.5,a
indo-aryan,0,0,a
indo-aryan,0,0,n
indochina,0,0,n
indochinese_peninsula,0,0,n
indocile,0.25,0,a
indocin,0,0.125,n
indoctrinate,0,0,v
indoctrination,0,0,n
indo-european,0,0,a
indo-european,0,0,a
indo-european,0,0,n
indo-european,0,0,n
indo-european_language,0,0,n
indo-germanic,0,0,a
indo-hittite,0,0,n
indo-iranian,0,0,n
indo-iranian_language,0,0,n
indoleacetic_acid,0.125,0,n
indolebutyric_acid,0,0,n
indolence,0,0.125,n
indolent,0,0,a
indolent,0,0,a
indolently,0.25,0,r
indomethacin,0,0.125,n
indomitability,0,0.625,n
indomitable,0,0.5,a
indonesia,0,0,n
indonesian,0,0,a
indonesian,0,0,n
indonesian,0,0,n
indonesian_borneo,0,0,n
indonesian_monetary_unit,0,0,n
indoor,0.125,0,a
indoor,0,0,a
indoor_garden,0.5,0.125,n
indoors,0,0,r
indorse,0.5,0,v
indorse,0.375,0,v
indorse,0.125,0,v
indorse,0,0,v
indorsement,0.25,0,n
indorsement,0,0,n
indorsement,0,0,n
indorsement,0,0,n
indorsement,0,0,n
indorser,0.125,0,n
indorser,0,0,n
indra,0,0,n
indrawn,0.25,0.5,a
indri,0,0,n
indri_brevicaudatus,0,0,n
indri_indri,0,0,n
indriidae,0,0,n
indris,0,0,n
indubitability,0.375,0.25,n
indubitable,0.375,0,a
indubitably,0,0,r
induce,0,0,v
induce,0,0,v
induce,0,0,v
induce,0,0,v
induce,0,0,v
induced,0,0.625,a
induced_abortion,0,0,n
inducement,0.25,0,n
inducement,0,0,n
inducer,0.5,0,n
inducer,0,0,n
inducing,0,0,n
inducive,0.375,0,a
induct,0,0,v
induct,0,0,v
induct,0,0,v
induct,0,0,v
induct,0,0,v
inductance,0,0,n
inductance,0,0,n
inductance_unit,0,0,n
inductee,0,0,n
inductee,0,0,n
induction,0.5,0,n
induction,0,0,n
induction,0,0,n
induction,0,0,n
induction,0,0,n
induction,0,0,n
induction_accelerator,0,0,n
induction_coil,0.25,0,n
induction_heating,0,0,n
induction_of_labor,0,0,n
inductive,0.375,0,a
inductive,0.25,0.125,a
inductive,0,0,a
inductive_reasoning,0,0,n
inductor,0,0,n
indue,0,0.125,v
indulge,0.375,0.5,v
indulge,0.25,0,v
indulge,0.125,0,v
indulge,0.125,0,v
indulgence,0.5,0.25,n
indulgence,0.375,0.375,n
indulgence,0,0.75,n
indulgence,0,0,n
indulgence,0,0,n
indulgent,0.75,0,a
indulgent,0.5,0.25,a
indulgent,0.25,0,a
indulgently,0.375,0,r
indulging,0,0,n
indument,0,0,n
indumentum,0,0,n
indurate,0.125,0.25,a
indurate,0,0,v
indurate,0,0,v
indurate,0,0,v
indurate,0,0,v
indurated_clay,0,0,n
induration,0,0.125,n
induration_of_the_arteries,0,0,n
indus,0,0,n
indus,0,0,n
indus_civilization,0,0,n
indus_river,0,0,n
indusial,0,0,a
indusium,0,0,n
industrial,0.625,0,a
industrial,0.25,0.375,a
industrial,0,0,a
industrial,0,0,a
industrial_air_pollution,0,0,n
industrial_arts,0.125,0,n
industrial_bank,0,0,n
industrial_disease,0,0,n
industrial_engineering,0,0,n
industrial_enterprise,0,0,n
industrial_loan_company,0,0,n
industrial_management,0,0,n
industrial_park,0,0,n
industrial_plant,0,0,n
industrial_process,0,0,n
industrial_psychology,0,0,n
industrial_revolution,0.125,0,n
industrial_union,0,0,n
industrial_watercourse,0,0,n
industrial_workers_of_the_world,0,0,n
industrialisation,0,0,n
industrialise,0,0,v
industrialise,0,0,v
industrialised,0.25,0,a
industrialism,0,0,n
industrialist,0.125,0,n
industrialization,0,0,n
industrialize,0,0,v
industrialize,0,0,v
industrialized,0.25,0,a
industrially,0,0,r
industrial-strength,0.25,0.5,a
industrious,0.25,0.375,a
industrious,0.125,0.125,a
industriously,0.125,0,r
industriousness,0.125,0,n
industry,0.125,0,n
industry,0,0,n
industry,0,0,n
industry_analyst,0,0,n
indwell,0.25,0,v
indweller,0.25,0,n
indweller,0,0,n
indwelling,0.25,0,a
inebriant,0,0,n
inebriate,0.25,0,v
inebriate,0.125,0.25,v
inebriate,0.125,0,n
inebriate,0,0,v
inebriated,0,0,a
inebriation,0.125,0.125,n
inebriation,0,0,n
inebriety,0,0,n
inedible,0.25,0.75,a
ineffable,0.25,0,a
ineffable,0,0,a
ineffably,0,0,r
ineffective,0.25,0.25,a
ineffective,0.125,0.25,a
ineffective,0,0.625,a
ineffectively,0.25,0,r
ineffectiveness,0.125,0.25,n
ineffectual,0.125,0.25,a
ineffectual,0,0.625,a
ineffectual,0,0.5,a
ineffectuality,0.125,0.25,n
ineffectually,0.25,0,r
ineffectualness,0.125,0.25,n
inefficacious,0.25,0,a
inefficaciously,0.25,0,r
inefficaciousness,0.25,0.375,n
inefficacy,0.25,0.375,n
inefficiency,0,0.5,n
inefficient,0.25,0.25,a
inefficient,0,0.5,a
inefficiently,0.25,0,r
inelaborate,0.375,0.25,a
inelastic,0,0.125,a
inelasticity,0,0.5,n
inelegance,0.625,0.125,n
inelegant,0.625,0.125,a
inelegantly,0,0,r
ineligibility,0.25,0.375,n
ineligible,0.125,0.25,a
ineligible,0,0,a
ineloquently,0.125,0,r
ineluctability,0,0.625,n
ineluctable,0,0.5,a
ineluctably,0,0,r
inept,0.5,0.125,a
inept,0.125,0.375,a
inept,0,0.75,a
ineptitude,0.125,0.5,n
ineptitude,0,0.375,n
ineptly,0.25,0,r
ineptly,0.125,0,r
ineptness,0.5,0.25,n
ineptness,0,0.375,n
inequality,0,0.625,n
inequitable,0.25,0.625,a
inequitably,0.25,0,r
inequity,0.25,0.625,n
ineradicable,0.125,0.5,a
inerrable,0.125,0.875,a
inerrancy,0.25,0.375,n
inerrant,0.125,0.875,a
inert,0.25,0.125,a
inert,0.25,0,a
inert,0,0.75,a
inert_gas,0,0,n
inertia,0,0.375,n
inertia,0,0,n
inertial,0,0,a
inertial_frame,0,0,n
inertial_guidance,0,0,n
inertial_guidance_system,0,0,n
inertial_mass,0,0,n
inertial_navigation,0,0,n
inertial_navigation_system,0,0,n
inertial_reference_frame,0,0,n
inertness,0.25,0.25,n
inescapable,0,0.5,a
inescapably,0,0,r
inessential,0.25,0.25,n
inessential,0.125,0,a
inessential,0,0.75,a
inessentiality,0.125,0.75,n
inestimable,0,0,a
inevitability,0.5,0.375,n
inevitable,0,0.625,a
inevitable,0,0.125,n
inevitable,0,0,a
inevitable_accident,0,0,n
inevitableness,0.5,0.375,n
inevitably,0.25,0,r
inevitably,0,0,r
inexact,0,0.125,a
inexactitude,0.125,0.75,n
inexactly,0.125,0,r
inexactness,0.125,0.75,n
inexcusable,0.125,0.25,a
inexcusable,0,0.625,a
inexcusably,0,0,r
inexcusably,0,0,r
inexhaustible,0.375,0.25,a
inexhaustible,0.25,0.375,a
inexhaustibly,0.375,0,r
inexorability,0,0.625,n
inexorable,0,0.75,a
inexorable,0,0.75,a
inexorableness,0,0.625,n
inexorably,0.25,0,r
inexpedience,0.375,0.25,n
inexpediency,0.375,0.25,n
inexpedient,0.333,0.667,a
inexpedient,0,0.75,a
inexpediently,0.25,0,r
inexpensive,0,0.25,a
inexpensively,0.125,0,r
inexpensively,0,0,r
inexpensiveness,0.375,0.125,n
inexperience,0.125,0,n
inexperienced,0.25,0,a
inexperienced_person,0.125,0,n
inexperient,0.25,0,a
inexpert,0.375,0.125,a
inexpertly,0.25,0,r
inexpiable,0,0.625,a
inexplicable,0.125,0.5,a
inexplicit,0.375,0,a
inexplicitness,0.25,0.625,n
inexpressible,0,0,a
inexpressive,0,0.25,a
inexpressively,0.25,0,r
inexpugnable,0,0.5,a
inexpungeable,0.25,0.5,a
inexpungible,0.25,0.5,a
inextensible,0.125,0.25,a
inexterminable,0,0.375,a
inextinguishable,0,0.875,a
inextirpable,0,0.375,a
inextricable,0,0.625,a
inextricably,0.25,0,r
infallibility,0,0.625,n
infallible,0.125,0.5,a
infamous,0,0.875,a
infamy,0.375,0.25,n
infamy,0,0,n
infancy,0,0,n
infancy,0,0,n
infant,0,0,n
infant_death,0.625,0.25,n
infant_deathrate,0,0,n
infant_feeding,0,0.125,n
infant_mortality,0,0,n
infant_mortality_rate,0,0,n
infant_prodigy,0.125,0,n
infant_school,0,0,n
infanticide,0,0.25,n
infanticide,0,0,n
infantile,0.125,0.375,a
infantile,0,0.375,a
infantile,0,0,a
infantile_amaurotic_idiocy,0,0,n
infantile_autism,0.375,0.25,n
infantile_fixation,0,0,n
infantile_paralysis,0,0.625,n
infantilism,0.25,0,n
infantilism,0.125,0,n
infantry,0,0,n
infantryman,0,0,n
infant's-breath,0,0,n
infarct,0,0,n
infarction,0,0,n
infatuate,0.375,0,v
infatuated,0.75,0,a
infatuation,0.625,0,n
infatuation,0.375,0,n
infatuation,0.125,0.125,n
infeasibility,0.125,0.625,n
infeasible,0,0.75,a
infect,0.25,0.25,v
infect,0.25,0.125,v
infect,0.125,0,v
infect,0,0,v
infected,0,0.625,a
infection,0.75,0,n
infection,0.25,0,n
infection,0.125,0.125,n
infection,0.125,0,n
infection,0,0.125,n
infection,0,0,n
infection,0,0,n
infectious,0.625,0,a
infectious,0,0.5,a
infectious,0,0,a
infectious_agent,0.75,0,n
infectious_disease,0.25,0,n
infectious_hepatitis,0,0.625,n
infectious_mononucleosis,0,0.75,n
infectious_polyneuritis,0,0.5,n
infectiously,0.125,0,r
infective,0.375,0.125,a
infective,0,0.5,a
infective_agent,0.75,0,n
infelicitous,0,0.75,a
infelicitous,0,0.5,a
infelicitously,0.25,0,r
infelicity,0,0.375,n
infer,0.375,0,v
infer,0,0.125,v
infer,0,0,v
infer,0,0,v
infer,0,0,v
inference,0,0,n
inferential,0.5,0,a
inferential,0.25,0.125,a
inferential,0.25,0,a
inferential,0.125,0,a
inferential,0,0,a
inferior,0,0.875,a
inferior,0,0.75,n
inferior,0,0.5,a
inferior,0,0.25,a
inferior,0,0.125,a
inferior,0,0,a
inferior,0,0,a
inferior,0,0,n
inferior_alveolar_artery,0,0,n
inferior_cerebellar_artery,0,0.5,n
inferior_cerebral_vein,0,0.125,n
inferior_colliculus,0,0,n
inferior_conjunction,0,0,n
inferior_court,0.125,0,n
inferior_epigastric_vein,0,0,n
inferior_labial_artery,0,0,n
inferior_labial_vein,0,0.125,n
inferior_mesenteric_artery,0,0,n
inferior_ophthalmic_vein,0,0,n
inferior_planet,0,0,n
inferior_pulmonary_vein,0,0.625,n
inferior_rectus,0,0,n
inferior_rectus_muscle,0,0,n
inferior_thalamostriate_vein,0,0,n
inferior_thyroid_vein,0,0,n
inferior_vena_cava,0,0,n
inferior_vocal_cord,0,0,n
inferior_vocal_fold,0,0,n
inferiority,0.222,0.778,n
inferiority,0.125,0.625,n
inferiority,0.125,0.5,n
inferiority_complex,0.375,0,n
infernal,0.375,0.375,a
infernal,0.25,0.25,a
infernal,0.25,0.25,a
infernal,0.125,0.875,a
infernal,0,0,a
infernal,0,0,n
infernal_machine,0,0,n
infernal_region,0,0.5,n
infernal_region,0,0,n
infernally,0,0.25,r
inferno,0.125,0.375,n
inferno,0,0.5,n
inferno,0,0.375,n
infertile,0,0.625,a
infertility,0,0.375,n
infest,0.125,0,v
infest,0,0.125,v
infest,0,0,v
infestation,0,0,n
infestation,0,0,n
infidel,0,0.125,n
infidelity,0.5,0.375,n
infield,0,0,n
infielder,0,0,n
in-fighting,0.125,0,n
in-fighting,0,0,n
infiltrate,0,0,v
infiltrate,0,0,v
infiltrate,0,0,v
infiltrate,0,0,v
infiltration,0,0,n
infiltration,0,0,n
infiltrator,0,0.375,n
infiltrator,0,0,n
infinite,0.125,0.5,a
infinite,0.125,0,a
infinite,0,0,a
infinite,0,0,a
infinite,0,0,n
infinitely,0.125,0,r
infinitely,0,0,r
infiniteness,0,0.75,n
infinitesimal,0,0,a
infinitesimal,0,0,n
infinitesimal_calculus,0,0,n
infinitival,0,0,a
infinitive,0,0,n
infinitude,0,0.75,n
infinitude,0,0.375,n
infinity,0,0,n
infirm,0.375,0.375,a
infirm,0,0.25,a
infirmary,0.25,0,n
infirmity,0.25,0,n
infix,0,0,n
infix,0,0,v
infix,0,0,v
infix_notation,0,0,n
inflame,0.375,0.25,v
inflame,0,0.875,v
inflame,0,0.75,v
inflame,0,0,v
inflame,0,0,v
inflamed,0,0.875,a
inflamed,0,0.125,a
inflamed,0,0,a
inflaming,0.25,0.25,n
inflammability,0.375,0.375,n
inflammable,0,0.5,a
inflammation,0.375,0.25,n
inflammation,0.25,0.25,n
inflammation,0,0.625,n
inflammation,0,0,n
inflammatory,0.25,0,a
inflammatory,0,0.75,a
inflammatory_bowel_disease,0,0.625,n
inflammatory_disease,0.222,0.778,n
inflatable,0,0,a
inflatable_cushion,0,0,n
inflate,0.25,0,v
inflate,0.125,0,v
inflate,0,0,v
inflate,0,0,v
inflate,0,0,v
inflated,0.75,0,a
inflated,0.125,0,a
inflater,0,0,n
inflation,0.125,0.375,n
inflation,0,0,n
inflation,0,0,n
inflation,0,0,n
inflation_rate,0,0,n
inflation_therapy,0,0,n
inflationary,0.125,0.25,a
inflationary_spiral,0,0,n
inflator,0,0,n
inflect,0,0,v
inflect,0,0,v
inflected,0.25,0,a
inflected,0,0,a
inflection,0,0.375,n
inflection,0,0,n
inflection,0,0,n
inflection,0,0,n
inflectional,0.125,0.125,a
inflectional_ending,0,0,n
inflectional_morphology,0,0,n
inflectional_suffix,0,0,n
inflexibility,0.125,0.75,n
inflexibility,0,0.5,n
inflexible,0.25,0.25,a
inflexible,0.125,0.25,a
inflexible,0,0.375,a
inflexible,0,0,a
inflexibleness,0,0.5,n
inflexibly,0.125,0,r
inflexion,0,0,n
inflict,0,0.625,v
infliction,0,0.5,n
infliction,0,0.5,n
infliction,0,0,n
infliximab,0,0,n
infliximab,0,0,n
inflorescence,0,0,n
inflorescence,0,0,n
inflow,0,0,n
inflowing,0,0,a
influence,0.25,0.5,n
influence,0.25,0,n
influence,0.125,0,n
influence,0,0,n
influence,0,0,n
influence,0,0,v
influence,0,0,v
influence,0,0,v
influence_peddler,0,0,n
influent,0,0,a
influential,0.125,0,a
influential_person,0,0,n
influentially,0,0,r
influenza,0.625,0.125,n
influx,0,0,n
info,0,0,n
infolding,0,0,n
infomercial,0,0,n
inform,0,0,v
inform,0,0,v
inform,0,0,v
informal,0.125,0,a
informal,0,0.25,a
informal,0,0,a
informal,0,0,a
informality,0.375,0.25,n
informality,0,0.25,n
informally,0,0,r
informally,0,0,r
informant,0,0,n
informant,0,0,n
informatics,0,0,n
information,0.125,0,n
information,0,0,n
information,0,0,n
information,0,0,n
information,0,0,n
information_age,0,0,n
information_bulletin,0,0,n
information_gathering,0,0,n
information_measure,0,0,n
information_processing,0,0,n
information_processing_system,0,0,n
information_return,0,0,n
information_science,0,0,n
information_superhighway,0,0,n
information_system,0,0,n
information_technology,0,0,n
information_theory,0,0,n
information_warfare,0,0,n
informational,0.125,0,a
informational_rna,0,0,n
informative,0.125,0,a
informative,0.125,0,a
informative,0,0,a
informatively,0.25,0,r
informatory,0.125,0,a
informed,0.375,0,a
informed_consent,0,0,n
informer,0,0.25,n
informercial,0,0,n
informer's_privilege,0,0,n
informing,0,0,n
informing,0,0,n
infotainment,0,0,n
infra,0,0,r
infra_dig,0.75,0.125,a
infract,0,0,v
infraction,0,0,n
infrahuman,0,0,a
inframaxillary,0,0,a
infrangible,0.125,0.625,a
infrangible,0,0.75,a
infraorbital_artery,0,0,n
infrared,0,0,a
infrared,0,0,n
infrared,0,0,n
infrared_emission,0,0,n
infrared_frequency,0,0,n
infrared_lamp,0,0,n
infrared_light,0,0,n
infrared_radiation,0,0,n
infrared_ray,0,0,n
infrared_spectrum,0,0,n
infrared_therapy,0,0,n
infrasonic,0.375,0,a
infrastructure,0,0,n
infrastructure,0,0,n
infrequency,0,0.375,n
infrequent,0,0.625,a
infrequently,0,0,r
infrigidation,0,0,n
infringe,0,0.125,v
infringe,0,0,v
infringement,0,0,n
infringement,0,0,n
infringement_of_copyright,0.125,0.125,n
infructescence,0,0,n
infundibulum,0,0,n
infuriate,0,0,v
infuriated,0.25,0.25,a
infuriating,0.125,0.875,a
infuriation,0.25,0.5,n
infuscate,0,0,v
infuse,0.375,0.25,v
infuse,0.125,0,v
infuse,0,0,v
infuse,0,0,v
infuse,0,0,v
infusion,0,0,n
infusion,0,0,n
infusion,0,0,n
infusion,0,0,n
infusoria,0,0,n
infusorian,0,0,n
inga,0,0,n
inga_edulis,0,0,n
inga_laurina,0,0,n
ingathering,0,0,n
inge,0,0,n
inge,0,0,n
ingeminate,0,0,v
ingenious,0.625,0,a
ingeniously,0.375,0,r
ingeniousness,0,0.125,n
ingeniousness,0,0,n
ingenue,0,0,n
ingenue,0,0,n
ingenue,0,0,n
ingenuity,0,0.125,n
ingenuity,0,0,n
ingenuous,0.375,0.125,a
ingenuous,0.25,0.625,a
ingenuously,0.25,0,r
ingenuousness,0.625,0.375,n
ingenuousness,0.5,0.25,n
inger,0,0,n
ingerman,0,0,n
ingest,0.375,0,v
ingest,0,0,v
ingesta,0,0,n
ingestion,0,0,n
inglenook,0,0,n
inglorious,0.125,0.5,a
inglorious,0,0.5,a
ingloriously,0,0,r
ingmar_bergman,0,0,n
ingot,0,0,n
ingot_iron,0.5,0,n
ingraft,0,0,v
ingrain,0.25,0,v
ingrain,0,0,v
ingrained,0,0,a
ingraining,0.125,0,n
ingrate,0,0,n
ingratiate,0.125,0,v
ingratiating,0.625,0,a
ingratiating,0.25,0,a
ingratiatingly,0.25,0,r
ingratiation,0,0,n
ingratiatory,0.25,0,a
ingratiatory,0,0,a
ingratitude,0.25,0.625,n
ingredient,0,0,n
ingredient,0,0,n
ingredient,0,0,n
ingres,0,0,n
ingress,0,0,n
ingress,0,0,n
ingrian,0,0,n
ingrian,0,0,n
ingrid_bergman,0,0,n
ingroup,0,0,n
ingrowing,0,0.25,a
ingrown,0,0.25,a
ingrown_hair,0,0.625,n
ingrown_toenail,0.375,0,n
ingrowth,0,0.125,n
inguen,0,0,n
inguinal,0,0,a
inguinal_canal,0,0,n
inguinal_hernia,0,0,n
ingurgitate,0,0,v
inh,0.125,0.25,n
inhabit,0,0,v
inhabit,0,0,v
inhabit,0,0,v
inhabitable,0,0.5,a
inhabitancy,0,0,n
inhabitant,0,0,n
inhabitation,0,0,n
inhabited,0,0,a
inhalant,0,0,a
inhalant,0,0,n
inhalant,0,0,n
inhalation,0,0,n
inhalation,0,0,n
inhalation_anaesthetic,0,0,n
inhalation_anesthesia,0,0,n
inhalation_anesthetic,0,0,n
inhalation_anthrax,0,0,n
inhalation_general_anaesthetic,0,0,n
inhalation_general_anesthetic,0,0,n
inhalator,0,0,n
inhalator,0,0,n
inhale,0,0,v
inhale,0,0,v
inhaler,0,0,n
inharmonic,0.25,0.25,a
inharmonious,0.125,0.25,a
inharmonious,0,0.75,a
inharmoniousness,0.125,0.5,n
inhere,0,0,v
inhere_in,0,0,v
inherence,0,0.25,n
inherency,0,0.25,n
inherent,0.25,0.25,a
inherent,0,0,a
inherent_aptitude,0.375,0,n
inherently,0.125,0,r
inherit,0,0,v
inherit,0,0,v
inherit,0,0,v
inheritable,0,0,a
inheritance,0,0,n
inheritance,0,0,n
inheritance,0,0,n
inheritance,0,0,n
inheritance_tax,0,0,n
inherited,0,0.125,a
inherited_disease,0.125,0.25,n
inherited_disorder,0.125,0.25,n
inherited_wealth,0,0,n
inheriting,0,0.125,a
inheritor,0,0,n
inheritress,0,0,n
inheritrix,0,0,n
inhibit,0.25,0.25,v
inhibit,0,0,v
inhibit,0,0,v
inhibit,0,0,v
inhibited,0,0,a
inhibition,0.5,0.125,n
inhibition,0.125,0.125,n
inhibition,0,0,n
inhibition,0,0,n
inhibitor,0,0,n
inhibitory,0,0,a
inhomogeneity,0.375,0.25,n
inhomogeneous,0,0.5,a
inhospitable,0.125,0.5,a
inhospitable,0.125,0.125,a
inhospitableness,0.125,0.5,n
inhospitableness,0.125,0.5,n
inhospitably,0.25,0,r
inhospitality,0.125,0.375,n
inhuman,0.25,0.25,a
inhuman,0,0.625,a
inhuman_treatment,0,0.625,n
inhumane,0,0.75,a
inhumanely,0.25,0,r
inhumaneness,0.5,0.5,n
inhumanity,0.5,0.5,n
inhumanity,0,0.375,n
inhumation,0,0,n
inhume,0,0,v
inhumed,0,0.375,a
inigo_jones,0.125,0,n
inimical,0,0.5,a
inimitable,0.25,0.5,a
inimitably,0.25,0,r
inion,0,0,n
iniquitous,0,0.75,a
iniquitously,0.25,0,r
iniquity,0.75,0,n
iniquity,0,0.75,n
iniquity,0,0,n
initial,0,0,a
initial,0,0,n
initial,0,0,v
initial_offering,0,0,n
initial_public_offering,0,0,n
initial_rhyme,0,0,n
initialisation,0,0,n
initialise,0.25,0,v
initialise,0,0,v
initialization,0,0,n
initialize,0.25,0,v
initialize,0,0,v
initially,0,0,r
initiate,0,0,n
initiate,0,0,n
initiate,0,0,n
initiate,0,0,v
initiate,0,0,v
initiate,0,0,v
initiate,0,0,v
initiate,0,0,v
initiation,0.375,0,n
initiation,0,0,n
initiation,0,0,n
initiation,0,0,n
initiative,0.375,0,n
initiative,0,0,a
initiative,0,0,n
initiator,0,0,n
initiatory,0,0,a
inject,0,0.125,v
inject,0,0,v
inject,0,0,v
inject,0,0,v
inject,0,0,v
inject,0,0,v
injectable,0.5,0,a
injectant,0,0,n
injection,0,0,n
injection,0,0,n
injection,0,0,n
injector,0,0,n
in-joke,0,0,n
injudicious,0.375,0.5,a
injudiciously,0.25,0,r
injudiciousness,0.875,0,n
injudiciousness,0.25,0.125,n
injun,0,0.25,n
injunction,0,0.125,n
injunction,0,0,n
injure,0,0.625,v
injure,0,0.625,v
injure,0,0.5,v
injured,0,0.625,a
injured_party,0.125,0.625,n
injurious,0,0.25,a
injuriously,0,0.25,r
injuriousness,0,0.75,n
injury,0,0.75,n
injury,0,0.625,n
injury,0,0,n
injury,0,0,n
injury,0,0,n
injustice,0.125,0,n
injustice,0,0,n
ink,0,0,n
ink,0,0,n
ink,0,0,v
ink,0,0,v
ink,0,0,v
ink_bottle,0,0,n
ink_cartridge,0,0.25,n
ink_eraser,0,0,n
inka,0,0,n
inka,0,0,n
inkberry,0,0,n
ink-black,0,0,a
inkblot,0,0,n
inkblot_test,0,0,n
inkiness,0,0.375,n
inking_pad,0,0,n
ink-jet,0,0,a
ink-jet_printer,0,0,n
inkle,0,0,n
inkling,0,0,n
inkpad,0,0,n
inkpot,0,0,n
inkstand,0,0,n
inkstand,0,0,n
inkwell,0,0,n
inky,0,0,a
inky_cap,0,0,n
inky-black,0,0,a
inky-cap_mushroom,0,0,n
inla,0,0,n
inlaid,0,0.125,a
inland,0,0,a
inland,0,0,r
inland_bill,0,0,n
inland_passage,0,0,n
inland_revenue,0,0,n
inland_sea,0,0,n
in-law,0,0,n
inlay,0,0,n
inlay,0,0,n
inlay,0,0,v
inlet,0,0,n
inlet,0,0,n
inlet_manifold,0,0,n
in-line_skate,0,0,n
inmarriage,0,0,n
inmarry,0,0,v
inmate,0,0,n
inmate,0,0,n
inmate,0,0,n
in-migration,0,0.25,n
inmost,0.375,0,a
inmost,0,0,a
inn,0,0,n
innards,0,0,n
innate,0.375,0.25,a
innate,0,0.625,a
innate,0,0,a
innate_immunity,0,0,n
innate_reflex,0,0,n
innately,0.125,0,r
innateness,0.75,0.25,n
inner,0.5,0,a
inner,0.125,0,a
inner,0,0,a
inner,0,0,a
inner,0,0,a
inner,0,0,a
inner_circle,0,0,n
inner_city,0,0,n
inner_ear,0,0,n
inner_hebrides,0,0,n
inner_light,0.375,0,n
